550.09,-0.0003
550.33,0.0028
550.58,-0.0015
550.82,-0.0008
551.06,-0.0015
551.3,0.0029
551.54,-0.0021
551.78,-0.0014
552.02,0.0048
552.26,-0.0087
552.5,0.0012
552.75,-0.001
552.99,0.0023
553.23,0.0001
553.47,-0.0006
553.71,0.0003
553.95,0.0014
554.19,-0.0012
554.43,-0.0011
554.67,0.0002
554.91,-0.0038
555.16,0.0004
555.4,0.0011
555.64,-0.0008
555.88,-0.0008
556.12,0.0012
556.36,0.0018
556.6,0.0038
556.84,0.0053
557.08,0.0005
557.33,0.0009
557.57,-0.0001
557.81,-0.0016
558.05,0.0046
558.29,-0.004
558.53,0.0028
558.77,-0.005
559.01,-0.0028
559.25,-0.0002
559.5,-0.0027
559.74,0.0008
559.98,-0.0001
560.22,0.0014
560.46,0.0017
560.7,-0.0009
560.94,0.0022
561.18,-0.0005
561.42,-0.0016
561.66,-0.0004
561.91,0.0042
562.15,-0.0027
562.39,0.0053
562.63,-0.0099
562.87,0.0009
563.11,-0.0027
563.35,0.0018
563.59,-0.0023
563.83,0.0014
564.08,-0.0003
564.32,-0.0005
564.56,0.0023
564.8,-0
565.04,-0.0004
565.28,-0.0006
565.52,0.0023
565.76,-0.0008
566,0.0011
566.24,0.0036
566.49,-0.001
566.73,-0.0025
566.97,0
567.21,-0.0025
567.45,0.0013
567.69,0.0015
567.93,-0.0027
568.17,-0.0012
568.41,0.0031
568.66,-0.0012
568.9,0.001
569.14,-0.0028
569.38,0.0041
569.62,-0.0016
569.86,0.0042
570.1,-0.0007
570.34,0.0003
570.58,0.0072
570.82,-0.0071
571.07,0.0005
571.31,-0.0015
571.55,-0.0013
571.79,0.0037
572.03,0.0003
572.27,0.0056
572.51,-0.0001
572.75,-0.0001
572.99,0.0021
573.24,-0.0028
573.48,0.0002
573.72,-0.0004
573.96,-0.002
574.2,0.0035
574.44,-0.0022
574.68,0.001
574.92,0.0023
575.16,-0.0023
575.4,0.0028
575.65,0
575.89,-0.0027
576.13,-0.0002
576.37,-0.004
576.61,0.0019
576.85,-0.0006
577.09,-0.0015
577.33,-0.0001
577.57,-0.0023
577.82,0.0025
578.06,-0.002
578.3,0.0044
578.54,-0.0025
578.78,-0.0005
579.02,-0.0026
579.26,0.0087
579.5,0.0003
579.74,-0.0004
579.99,0.0004
580.23,0.0015
580.47,-0.0035
580.71,0.0008
580.95,-0.0001
581.19,-0.0013
581.43,-0.0016
581.67,-0.0017
581.91,0.0034
582.15,-0.0029
582.4,0.0093
582.64,-0.0006
582.88,0.0011
583.12,0.0025
583.36,-0.0021
583.6,0.0008
583.84,-0.0013
584.08,0.003
584.32,-0.0019
584.57,-0.0021
584.81,-0.0027
585.05,0.0034
585.29,-0.0018
585.53,0.0023
585.77,-0.0007
586.01,0.0005
586.25,0.0022
586.49,0.001
586.73,0.0009
586.98,-0.0018
587.22,0.0034
587.46,0.0006
587.7,0.0023
587.94,0.0062
588.18,-0.0053
588.42,0
588.66,0.007
588.9,0.0002
589.15,0.0007
589.39,-0.0031
589.63,-0.0002
589.87,-0.0002
590.11,0.0008
590.35,0.0072
590.59,-0.0005
590.83,0.0005
591.07,0.0016
591.31,-0.0038
591.56,0.0058
591.8,0.0019
592.04,0.0057
592.28,0.001
592.52,-0.0006
592.76,-0.0019
593,0.0043
593.24,0.0016
593.48,0.0018
593.73,0.0055
593.97,-0.0019
594.21,0.0009
594.45,0.0016
594.69,0.0017
594.93,0.0044
595.17,0.01
595.41,-0.0002
595.65,0.0025
595.9,0.0017
596.14,0.0008
596.38,0.0051
596.62,0.0066
596.86,0.0112
597.1,0.0091
597.34,0.0087
597.58,0.0008
597.82,0.0039
598.06,0.0048
598.31,0.0109
598.55,0.0027
598.79,-0.0009
599.03,0.0009
599.27,0.0054
599.51,0.0063
599.75,0.0056
599.99,0.0078
600.23,-0.0008
600.48,0.0031
600.72,0.0018
600.96,-0.002
601.2,0.0055
601.44,0.0119
601.68,0.0042
601.92,0.0003
602.16,0.0023
602.4,-0.0023
602.64,0.0023
602.89,0.0056
603.13,0.0133
603.37,0.0026
603.61,0.0016
603.85,0.0003
604.09,0.0055
604.33,0.0015
604.57,0.0108
604.81,0.0065
605.06,0.0006
605.3,0.005
605.54,-0.0006
605.78,0.004
606.02,0.0054
606.26,0.0103
606.5,-0
606.74,0.0014
606.98,-0.0003
607.22,0.002
607.47,0.0046
607.71,0.0147
607.95,0.0052
608.19,0.0018
608.43,0.0047
608.67,0.0013
608.91,0.0033
609.15,0.0048
609.39,0.0124
609.64,0.0008
609.88,0.0001
610.12,0.0025
610.36,0.0033
610.6,0.003
610.84,0.0084
611.08,0.0102
611.32,-0.0004
611.56,0.0031
611.8,0.0009
612.05,0.0069
612.29,0.0034
612.53,0.0087
612.77,0.0021
613.01,-0.0022
613.25,0.004
613.49,0.0024
613.73,0.0016
613.97,0.0099
614.22,0.0046
614.46,0.0041
614.7,0.0021
614.94,0.0031
615.18,0.0028
615.42,0.0057
615.66,0.0091
615.9,0.0039
616.14,0.0084
616.39,0.0162
616.63,0.0173
616.87,0.0382
617.11,0.0622
617.35,0.1026
617.59,0.163
617.83,0.1803
618.07,0.0287
618.31,0.0033
618.55,0.0027
618.8,0.0021
619.04,0.0012
619.28,0.004
619.52,0.004
619.76,0.0029
620,-0.0024
620.24,0.001
620.48,-0.0014
620.72,0.0049
620.97,0.0053
621.21,0.0042
621.45,0
621.69,0.0008
621.93,0.0051
622.17,0.0062
622.41,0.005
622.65,0.0044
622.89,0.0044
623.13,-0.0015
623.38,0.0069
623.62,0.0057
623.86,0.0037
624.1,0.0092
624.34,0.0049
624.58,0.0017
624.82,0.0098
625.06,0.0042
625.3,0.0153
625.55,0.0019
625.79,0.0152
626.03,0.0057
626.27,0.0058
626.51,0.0136
626.75,0.0081
626.99,0.0027
627.23,0.0169
627.47,0.0069
627.71,0.0069
627.96,0.0207
628.2,0.005
628.44,0.0087
628.68,0.0109
628.92,0.0132
629.16,0.0145
629.4,0.0258
629.64,0.0063
629.88,0.0103
630.13,0.0063
630.37,0.0191
630.61,0.0182
630.85,0.0403
631.09,0.0057
631.33,0.0102
631.57,0.0089
631.81,0.0164
632.05,0.025
632.3,0.056
632.54,0.0108
632.78,0.0117
633.02,0.0141
633.26,0.0113
633.5,0.0306
633.74,0.0696
633.98,0.0214
634.22,0.0103
634.46,0.0155
634.71,0.0095
634.95,0.0306
635.19,0.0782
635.43,0.0385
635.67,0.014
635.91,0.0126
636.15,0.0141
636.39,0.0296
636.63,0.0869
636.88,0.0763
637.12,0.0192
637.36,0.0121
637.6,0.0166
637.84,0.0289
638.08,0.0818
638.32,0.1299
638.56,0.0235
638.8,0.0125
639.04,0.0221
639.29,0.0266
639.53,0.0645
639.77,0.1877
640.01,0.0332
640.25,0.0231
640.49,0.0159
640.73,0.0236
640.97,0.0588
641.21,0.2157
641.46,0.0695
641.7,0.0284
641.94,0.0155
642.18,0.0226
642.42,0.0538
642.66,0.2071
642.9,0.1317
643.14,0.0407
643.38,0.0144
643.62,0.0257
643.87,0.0533
644.11,0.1597
644.35,0.2325
644.59,0.0459
644.83,0.0187
645.07,0.0248
645.31,0.0451
645.55,0.1227
645.79,0.3289
646.04,0.0741
646.28,0.0298
646.52,0.0278
646.76,0.0353
647,0.112
647.24,0.3688
647.48,0.1431
647.72,0.0588
647.96,0.0365
648.21,0.0514
648.45,0.1591
648.69,0.364
648.93,0.2884
649.17,0.1026
649.41,0.0533
649.65,0.0515
649.89,0.0777
650.13,0.2033
650.37,0.3821
650.62,0.0891
650.86,0.0431
651.1,0.034
651.34,0.0551
651.58,0.1426
651.82,0.4421
652.06,0.1429
652.3,0.0628
652.54,0.0385
652.79,0.0458
653.03,0.1087
653.27,0.3446
653.51,0.2564
653.75,0.0758
653.99,0.0379
654.23,0.0415
654.47,0.0799
654.71,0.2283
654.95,0.4038
655.2,0.1057
655.44,0.0535
655.68,0.0422
655.92,0.0568
656.16,0.1502
656.4,0.435
656.64,0.1682
656.88,0.0641
657.12,0.0408
657.37,0.0429
657.61,0.1059
657.85,0.2843
658.09,0.2954
658.33,0.0743
658.57,0.0464
658.81,0.0428
659.05,0.065
659.29,0.1644
659.53,0.394
659.78,0.1039
660.02,0.0505
660.26,0.0387
660.5,0.0429
660.74,0.0979
660.98,0.2849
661.22,0.1784
661.46,0.0534
661.7,0.0345
661.95,0.041
662.19,0.0682
662.43,0.1725
662.67,0.2844
662.91,0.0811
663.15,0.0485
663.39,0.044
663.63,0.0391
663.87,0.0677
664.11,0.1746
664.36,0.0869
664.6,0.0362
664.84,0.0354
665.08,0.0393
665.32,0.0394
665.56,0.0649
665.8,0.0871
666.04,0.0495
666.28,0.0633
666.53,0.1011
666.77,0.1676
667.01,0.3472
667.25,1.0739
667.49,0.3545
667.73,7.9899
667.97,7.9899
668.21,1.8864
668.45,1.4384
668.7,1.0526
668.94,0.7356
669.18,0.5374
669.42,0.4414
669.66,0.4486
669.9,0.2104
670.14,0.138
670.38,0.0987
670.62,0.0867
670.86,0.1349
671.11,0.2913
671.35,0.2149
671.59,0.0789
671.83,0.0432
672.07,0.0491
672.31,0.0895
672.55,0.1825
672.79,0.4198
673.03,0.1219
673.28,0.0653
673.52,0.0454
673.76,0.0576
674,0.1399
674.24,0.3432
674.48,0.2875
674.72,0.0962
674.96,0.0456
675.2,0.0514
675.44,0.0897
675.69,0.2149
675.93,0.4963
676.17,0.1623
676.41,0.0794
676.65,0.0436
676.89,0.0637
677.13,0.1389
677.37,0.3544
677.61,0.3626
677.86,0.1152
678.1,0.0588
678.34,0.0496
678.58,0.0802
678.82,0.2075
679.06,0.519
679.3,0.2042
679.54,0.0905
679.78,0.0456
680.02,0.0574
680.27,0.1134
680.51,0.3145
680.75,0.4444
680.99,0.1304
681.23,0.0624
681.47,0.046
681.71,0.0632
681.95,0.1587
682.19,0.4706
682.44,0.2539
682.68,0.093
682.92,0.0472
683.16,0.0484
683.4,0.0768
683.64,0.2247
683.88,0.5102
684.12,0.1435
684.36,0.0691
684.61,0.0402
684.85,0.0527
685.09,0.1011
685.33,0.3297
685.57,0.3296
685.81,0.096
686.05,0.049
686.29,0.0379
686.53,0.0529
686.77,0.134
687.02,0.4428
687.26,0.1727
687.5,0.0747
687.74,0.0317
687.98,0.0391
688.22,0.067
688.46,0.1822
688.7,0.4266
688.94,0.1058
689.19,0.0675
689.43,0.0329
689.67,0.0414
689.91,0.0775
690.15,0.2711
690.39,0.2549
690.63,0.0647
690.87,0.0341
691.11,0.0265
691.35,0.0434
691.6,0.098
691.84,0.3391
692.08,0.1327
692.32,0.0522
692.56,0.0193
692.8,0.0264
693.04,0.0477
693.28,0.1216
